modeling_row_id,target_row_id,target_release_timestamp_utc,target_reference_period_start,country_code,currency_code,headline_target_type,headline_indicator_key,candidate_indicator_id,candidate_indicator_key,candidate_macro_theme,best_lag_months,lag_correlation,feature_release_timestamp_utc,feature_reference_period_start,actual_value,mom_change,yoy_change,rolling_avg_3,rolling_avg_6,expanding_z_score,momentum,deviation_from_trend,standardized_surprise_score,direction_target,acceleration_target,binary_up_target,no_lookahead,processed_at
87,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,230,import_prices_mom,Inflation,4,-0.425349,2020-04-14T12:30:00+00:00,2020-03-01,-2.300000,-1.800000,,-1.400000,-1.400000,,,-1.800000,,-1,,0,True,2026-04-24T07:51:03.322738+00:00
88,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,231,consumer_inflation_expectations,Inflation,6,0.307112,2020-05-11T15:00:00+00:00,2020-04-01,2.620000,0.080000,,2.566667,2.566667,,0.080000,0.080000,,-1,,0,True,2026-04-24T07:51:03.322738+00:00
89,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,235,ppi_mom,Inflation,2,0.231016,2020-04-09T12:30:00+00:00,2020-03-01,-0.200000,0.400000,,-0.400000,-0.400000,,,0.400000,,-1,,0,True,2026-04-24T07:51:03.322738+00:00
90,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,238,government_payrolls,Labor,1,0.412226,2020-05-08T12:30:00+00:00,2020-04-01,-980.000000,-992.000000,,-307.666667,-307.666667,-43.219224,-959.000000,-1008.500000,-43.219224,-1,,0,True,2026-04-24T07:51:03.322738+00:00
91,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,239,manufacturing_payrolls,Labor,1,0.391223,2020-05-08T12:30:00+00:00,2020-04-01,-1330.000000,-1312.000000,,-444.333333,-444.333333,-56.932810,-1279.000000,-1328.500000,-56.932810,-1,,0,True,2026-04-24T07:51:03.322738+00:00
92,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,240,private_nonfarm_payrolls,Labor,1,0.388301,2020-05-08T12:30:00+00:00,2020-04-01,-19520.000000,-18807.000000,,-6668.333333,-6668.333333,-28.971841,-17866.000000,-19277.500000,-28.971841,-1,,0,True,2026-04-24T07:51:03.322738+00:00
93,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,242,average_weekly_hours,Labor,2,-0.717216,2020-05-08T12:30:00+00:00,2020-04-01,34.200000,0.000000,,34.266667,34.266667,-0.707107,0.200000,-0.100000,-0.707107,-1,,0,True,2026-04-24T07:51:03.322738+00:00
94,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,243,challenger_job_cuts,Labor,6,-0.285185,2020-05-07T11:30:00+00:00,2020-04-01,671.129000,448.841000,,316.692333,316.692333,4.539533,283.213000,531.655000,4.539533,-1,,0,True,2026-04-24T07:51:03.322738+00:00
95,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,244,employment_cost_index_qoq,Inflation,4,0.779090,2020-04-30T12:30:00+00:00,2020-01-01,0.800000,,,0.800000,0.800000,,,,,-1,,0,True,2026-04-24T07:51:03.322738+00:00
96,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,245,employment_cost_wages_qoq,Inflation,4,0.643598,2020-04-30T12:30:00+00:00,2020-01-01,0.900000,,,0.900000,0.900000,,,,,-1,,0,True,2026-04-24T07:51:03.322738+00:00
97,3,2020-05-12T12:30:00+00:00,2020-04-01,US,USD,CPI,cpi_headline_yoy,246,employment_cost_benefits_qoq,Inflation,4,0.810942,2020-04-30T12:30:00+00:00,2020-01-01,0.400000,,,0.400000,0.400000,,,,,-1,,0,True,2026-04-24T07:51:03.322738+00:00
98,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,17,core_cpi_yoy,Inflation,2,0.683168,2020-05-12T12:30:00+00:00,2020-04-01,1.400000,-0.700000,,1.966667,1.966667,-4.006938,-0.400000,-0.850000,-4.006938,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
99,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,18,core_cpi_mom,Inflation,2,-0.659342,2020-05-12T12:30:00+00:00,2020-04-01,-0.400000,-0.300000,,-0.100000,-0.100000,-2.121320,0.000000,-0.450000,-2.121320,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
100,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,20,cpi_headline_mom,Inflation,4,0.418595,2020-05-12T12:30:00+00:00,2020-04-01,-0.800000,-0.400000,,-0.366667,-0.366667,-1.838478,0.100000,-0.650000,-1.838478,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
101,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,21,ppi_yoy,Inflation,6,0.506714,2020-05-13T12:30:00+00:00,2020-04-01,-1.200000,-1.900000,,0.266667,0.266667,-5.185450,-1.300000,-2.200000,-5.185450,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
102,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,22,core_ppi_yoy,Inflation,4,0.566052,2020-05-13T12:30:00+00:00,2020-04-01,0.600000,-0.800000,,1.133333,1.133333,,-0.800000,-0.800000,,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
103,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,24,umich_inflation_exp_5y,Inflation,3,0.305233,2020-05-29T14:00:00+00:00,2020-05-01,2.700000,0.100000,,2.600000,2.483333,1.937926,0.000000,0.260000,1.937926,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
104,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,25,import_prices_yoy,Inflation,4,0.518765,2020-05-14T12:30:00+00:00,2020-04-01,-6.800000,-2.700000,,-4.033333,-4.033333,-2.023788,0.200000,-4.150000,-2.023788,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
105,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,26,nfp,Labor,1,0.392349,2020-06-05T12:30:00+00:00,2020-05-01,2509.000000,23009.000000,,-6230.666667,-4604.750000,0.809145,42808.000000,9485.000000,0.809145,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
106,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,27,unemployment_rate,Labor,2,-0.684444,2020-06-05T12:30:00+00:00,2020-05-01,13.300000,-1.400000,,10.800000,8.975000,0.926699,-11.700000,5.766667,0.926699,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
107,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,28,avg_hourly_earnings_yoy,Inflation,2,0.562317,2020-06-05T12:30:00+00:00,2020-05-01,6.700000,-1.200000,,5.900000,5.175000,0.726036,-6.000000,2.033333,0.726036,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
108,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,29,avg_hourly_earnings_mom,Inflation,1,-0.378603,2020-06-05T12:30:00+00:00,2020-05-01,-1.000000,-5.700000,,1.366667,1.100000,-1.114662,-10.000000,-2.800000,-1.114662,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
109,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,30,participation_rate,Labor,4,0.653829,2020-06-05T12:30:00+00:00,2020-05-01,60.800000,0.600000,,61.233333,61.775000,-0.772770,3.100000,-1.300000,-0.772770,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
110,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,32,adp_employment_change,Labor,5,-0.495730,2020-06-03T12:15:00+00:00,2020-05-01,-2760.000000,17476.000000,,-7674.333333,-7674.333333,0.515853,37685.000000,7371.500000,0.515853,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
111,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,33,initial_jobless_claims,Labor,3,0.284603,2020-06-04T12:30:00+00:00,2020-05-30,1877.000000,-246.000000,,2146.000000,2737.833333,-0.598471,69.000000,-1033.000000,-1.549701,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
112,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,34,ism_manufacturing_pmi,Growth,2,-0.704023,2020-06-01T14:00:00+00:00,2020-05-01,43.100000,1.600000,,44.566667,44.566667,-0.409378,9.200000,-2.200000,-0.409378,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
113,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,35,ism_manufacturing_prices,Inflation,4,-0.623305,2020-06-01T14:00:00+00:00,2020-05-01,40.800000,5.500000,,37.833333,37.833333,2.996786,7.600000,4.450000,2.996786,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
114,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,36,ism_manufacturing_employment,Labor,5,-0.423803,2020-06-01T14:00:00+00:00,2020-05-01,32.100000,4.600000,,34.466667,34.466667,-0.308004,20.900000,-3.550000,-0.308004,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
115,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,37,ism_manufacturing_new_orders,Growth,2,-0.751264,2020-06-01T14:00:00+00:00,2020-05-01,31.800000,4.700000,,33.700000,33.700000,-0.266921,19.800000,-2.850000,-0.266921,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
116,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,41,retail_sales_mom,Growth,4,-0.241096,2020-05-15T12:30:00+00:00,2020-04-01,-16.400000,-7.700000,,-8.533333,-8.533333,-2.035088,0.500000,-11.800000,-2.035088,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
117,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,42,retail_sales_yoy,Growth,4,-0.119701,2020-05-15T12:30:00+00:00,2020-04-01,-21.600000,-15.400000,,-7.833333,-7.833333,-2.781287,-4.900000,-20.650000,-2.781287,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
118,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,43,ny_empire_state_mfg,Growth,0,-0.349647,2020-05-15T12:30:00+00:00,2020-05-01,-48.500000,29.700000,,-49.400000,-49.400000,0.033672,86.400000,1.350000,0.033672,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
119,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,44,philly_fed_mfg,Growth,3,-0.739471,2020-05-21T12:30:00+00:00,2020-05-01,-43.100000,13.500000,,-37.466667,-37.466667,-0.272212,57.400000,-8.450000,-0.272212,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
120,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,45,umich_consumer_sentiment,Growth,2,-0.493005,2020-05-29T14:00:00+00:00,2020-05-01,72.300000,-1.400000,,72.600000,78.966667,-0.699564,-3.300000,-8.000000,-0.699564,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
121,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,46,nfib_business_optimism,Growth,2,-0.749328,2020-06-09T10:00:00+00:00,2020-05-01,94.400000,3.500000,,93.900000,96.550000,-0.419024,9.000000,-2.866667,-0.419024,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
122,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,178,continuing_jobless_claims,Labor,5,-0.337731,2020-06-04T12:30:00+00:00,2020-05-23,21487.000000,435.000000,,22537.333333,21847.333333,0.940346,4456.000000,-432.400000,-0.164953,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
123,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,179,jobless_claims_4week_average,Labor,6,-0.270486,2020-06-04T12:30:00+00:00,2020-05-30,2284.000000,-324.000000,,2644.666667,3459.541667,-1.489917,110.000000,-1410.650000,-1.479980,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
124,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,181,ism_services_employment,Labor,4,0.460807,2020-06-03T14:00:00+00:00,2020-05-01,31.800000,1.800000,,36.266667,41.100000,-0.951821,18.800000,-12.400000,-0.951821,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
125,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,182,new_home_sales,Growth,3,-0.187492,2020-05-26T14:00:00+00:00,2020-04-01,0.600000,-0.027000,,-1.057667,-1.057667,0.699511,-5.054000,2.486500,0.699511,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
126,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,184,redbook_yoy,Growth,2,-0.380519,2020-06-09T12:55:00+00:00,2020-06-06,-9.700000,-2.500000,,-7.466667,-8.116667,-1.093979,-0.800000,-1.900000,-1.152044,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
127,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,220,core_pce_price_index_mom,Inflation,5,0.211715,2020-05-29T12:30:00+00:00,2020-04-01,-0.400000,-0.300000,,-0.100000,-0.100000,-2.121320,0.000000,-0.450000,-2.121320,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
128,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,221,core_pce_price_index_yoy,Inflation,6,0.522915,2020-05-29T12:30:00+00:00,2020-04-01,1.000000,-0.700000,,1.500000,1.500000,-10.606602,-0.600000,-0.750000,-10.606602,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
129,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,222,pce_price_index_mom,Inflation,3,-0.555101,2020-05-29T12:30:00+00:00,2020-04-01,-0.500000,-0.200000,,-0.233333,-0.233333,-1.414214,0.200000,-0.400000,-1.414214,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
130,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,223,pce_price_index_yoy,Inflation,6,0.455298,2020-05-29T12:30:00+00:00,2020-04-01,0.500000,-0.800000,,1.200000,1.200000,-2.969848,-0.300000,-1.050000,-2.969848,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
131,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,224,core_pce_prices_qoq,Inflation,5,0.506255,2020-05-28T12:30:00+00:00,2020-01-01,1.600000,-0.200000,,1.566667,1.566667,0.141421,-0.700000,0.050000,0.141421,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
132,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,225,pce_prices_qoq,Inflation,5,0.548539,2020-05-28T12:30:00+00:00,2020-01-01,1.300000,0.000000,,1.333333,1.333333,-0.707107,0.100000,-0.050000,-0.707107,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
133,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,226,core_ppi_mom,Inflation,4,0.408840,2020-05-13T12:30:00+00:00,2020-04-01,-0.300000,-0.500000,,-0.133333,-0.133333,-0.707107,-1.000000,-0.250000,-0.707107,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
134,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,227,export_prices_mom,Inflation,4,0.288021,2020-05-14T12:30:00+00:00,2020-04-01,-3.300000,-1.700000,,-2.000000,-2.000000,-5.515433,-1.200000,-1.950000,-5.515433,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
135,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,228,export_prices_yoy,Inflation,2,-0.356066,2020-05-14T12:30:00+00:00,2020-04-01,-7.000000,-3.400000,,-3.966667,-3.966667,-2.797683,-1.100000,-4.550000,-2.797683,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
136,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,229,michigan_inflation_expectations,Inflation,6,0.205454,2020-05-29T14:00:00+00:00,2020-05-01,3.200000,0.200000,,2.766667,2.483333,2.274209,-0.700000,0.860000,2.274209,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
137,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,230,import_prices_mom,Inflation,4,-0.425349,2020-05-14T12:30:00+00:00,2020-04-01,-2.600000,-0.300000,,-1.800000,-1.800000,-0.942809,1.500000,-1.200000,-0.942809,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
138,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,231,consumer_inflation_expectations,Inflation,6,0.307112,2020-06-08T15:00:00+00:00,2020-05-01,3.000000,0.380000,,2.720000,2.675000,9.381942,0.300000,0.433333,9.381942,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
139,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,235,ppi_mom,Inflation,2,0.231016,2020-05-13T12:30:00+00:00,2020-04-01,-1.300000,-1.100000,,-0.700000,-0.700000,-3.181981,-1.500000,-0.900000,-3.181981,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
140,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,238,government_payrolls,Labor,1,0.412226,2020-06-05T12:30:00+00:00,2020-05-01,-585.000000,395.000000,,-517.666667,-377.000000,-0.476116,1387.000000,-277.333333,-0.476116,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
141,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,239,manufacturing_payrolls,Labor,1,0.391223,2020-06-05T12:30:00+00:00,2020-05-01,225.000000,1555.000000,,-374.333333,-277.000000,0.872451,2867.000000,669.333333,0.872451,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
142,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,240,private_nonfarm_payrolls,Labor,1,0.388301,2020-06-05T12:30:00+00:00,2020-05-01,3094.000000,22614.000000,,-5713.000000,-4227.750000,0.876346,41421.000000,9762.333333,0.876346,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
143,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,242,average_weekly_hours,Labor,2,-0.717216,2020-06-05T12:30:00+00:00,2020-05-01,34.700000,0.500000,,34.366667,34.375000,3.752777,0.500000,0.433333,3.752777,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
144,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,243,challenger_job_cuts,Labor,6,-0.285185,2020-06-04T11:30:00+00:00,2020-05-01,397.016000,-274.113000,,430.144333,336.773250,0.252649,-722.954000,80.323667,0.252649,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
145,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,244,employment_cost_index_qoq,Inflation,4,0.779090,2020-04-30T12:30:00+00:00,2020-01-01,0.800000,,,0.800000,0.800000,,,,,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
146,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,245,employment_cost_wages_qoq,Inflation,4,0.643598,2020-04-30T12:30:00+00:00,2020-01-01,0.900000,,,0.900000,0.900000,,,,,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
147,4,2020-06-10T12:30:00+00:00,2020-05-01,US,USD,CPI,cpi_headline_yoy,246,employment_cost_benefits_qoq,Inflation,4,0.810942,2020-04-30T12:30:00+00:00,2020-01-01,0.400000,,,0.400000,0.400000,,,,,-1,1,0,True,2026-04-24T07:51:03.322738+00:00
148,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,17,core_cpi_yoy,Inflation,2,0.683168,2020-06-10T12:30:00+00:00,2020-05-01,1.200000,-0.200000,,1.566667,1.775000,-1.494011,0.500000,-0.766667,-1.494011,1,1,1,True,2026-04-24T07:51:03.322738+00:00
149,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,18,core_cpi_mom,Inflation,2,-0.659342,2020-06-10T12:30:00+00:00,2020-05-01,-0.100000,0.300000,,-0.200000,-0.100000,0.000000,0.600000,0.000000,0.000000,1,1,1,True,2026-04-24T07:51:03.322738+00:00
150,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,20,cpi_headline_mom,Inflation,4,0.418595,2020-06-10T12:30:00+00:00,2020-05-01,-0.100000,0.700000,,-0.433333,-0.300000,0.591377,1.100000,0.266667,0.591377,1,1,1,True,2026-04-24T07:51:03.322738+00:00
151,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,21,ppi_yoy,Inflation,6,0.506714,2020-06-11T12:30:00+00:00,2020-05-01,-0.800000,0.400000,,-0.433333,0.000000,-0.817295,2.300000,-1.066667,-0.817295,1,1,1,True,2026-04-24T07:51:03.322738+00:00
152,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,22,core_ppi_yoy,Inflation,4,0.566052,2020-06-11T12:30:00+00:00,2020-05-01,0.300000,-0.300000,,0.766667,0.925000,-1.804220,0.500000,-0.833333,-1.804220,1,1,1,True,2026-04-24T07:51:03.322738+00:00
153,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,24,umich_inflation_exp_5y,Inflation,3,0.305233,2020-06-26T14:00:00+00:00,2020-06-01,2.500000,-0.100000,,2.600000,2.566667,0.000000,0.000000,-0.080000,-0.956183,1,1,1,True,2026-04-24T07:51:03.322738+00:00
154,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,25,import_prices_yoy,Inflation,4,0.518765,2020-06-12T12:30:00+00:00,2020-05-01,-6.000000,0.800000,,-5.633333,-4.525000,-0.702232,3.500000,-1.966667,-0.702232,1,1,1,True,2026-04-24T07:51:03.322738+00:00
155,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,26,nfp,Labor,1,0.392349,2020-06-05T12:30:00+00:00,2020-05-01,2509.000000,23009.000000,,-6230.666667,-4604.750000,0.809145,42808.000000,9485.000000,0.809145,1,1,1,True,2026-04-24T07:51:03.322738+00:00
156,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,27,unemployment_rate,Labor,2,-0.684444,2020-06-05T12:30:00+00:00,2020-05-01,13.300000,-1.400000,,10.800000,8.975000,0.926699,-11.700000,5.766667,0.926699,1,1,1,True,2026-04-24T07:51:03.322738+00:00
157,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,28,avg_hourly_earnings_yoy,Inflation,2,0.562317,2020-06-05T12:30:00+00:00,2020-05-01,6.700000,-1.200000,,5.900000,5.175000,0.726036,-6.000000,2.033333,0.726036,1,1,1,True,2026-04-24T07:51:03.322738+00:00
158,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,29,avg_hourly_earnings_mom,Inflation,1,-0.378603,2020-06-05T12:30:00+00:00,2020-05-01,-1.000000,-5.700000,,1.366667,1.100000,-1.114662,-10.000000,-2.800000,-1.114662,1,1,1,True,2026-04-24T07:51:03.322738+00:00
159,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,30,participation_rate,Labor,4,0.653829,2020-06-05T12:30:00+00:00,2020-05-01,60.800000,0.600000,,61.233333,61.775000,-0.772770,3.100000,-1.300000,-0.772770,1,1,1,True,2026-04-24T07:51:03.322738+00:00
160,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,32,adp_employment_change,Labor,5,-0.495730,2020-06-03T12:15:00+00:00,2020-05-01,-2760.000000,17476.000000,,-7674.333333,-7674.333333,0.515853,37685.000000,7371.500000,0.515853,1,1,1,True,2026-04-24T07:51:03.322738+00:00
161,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,33,initial_jobless_claims,Labor,3,0.284603,2020-06-25T12:30:00+00:00,2020-06-20,1480.000000,-28.000000,,1510.000000,1828.000000,-0.689110,6.000000,-417.600000,-1.059423,1,1,1,True,2026-04-24T07:51:03.322738+00:00
162,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,34,ism_manufacturing_pmi,Growth,2,-0.704023,2020-06-01T14:00:00+00:00,2020-05-01,43.100000,1.600000,,44.566667,44.566667,-0.409378,9.200000,-2.200000,-0.409378,1,1,1,True,2026-04-24T07:51:03.322738+00:00
163,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,35,ism_manufacturing_prices,Inflation,4,-0.623305,2020-06-01T14:00:00+00:00,2020-05-01,40.800000,5.500000,,37.833333,37.833333,2.996786,7.600000,4.450000,2.996786,1,1,1,True,2026-04-24T07:51:03.322738+00:00
164,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,36,ism_manufacturing_employment,Labor,5,-0.423803,2020-06-01T14:00:00+00:00,2020-05-01,32.100000,4.600000,,34.466667,34.466667,-0.308004,20.900000,-3.550000,-0.308004,1,1,1,True,2026-04-24T07:51:03.322738+00:00
165,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,37,ism_manufacturing_new_orders,Growth,2,-0.751264,2020-06-01T14:00:00+00:00,2020-05-01,31.800000,4.700000,,33.700000,33.700000,-0.266921,19.800000,-2.850000,-0.266921,1,1,1,True,2026-04-24T07:51:03.322738+00:00
166,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,41,retail_sales_mom,Growth,4,-0.241096,2020-06-16T12:30:00+00:00,2020-05-01,17.700000,34.100000,,-2.466667,-1.975000,3.299247,41.800000,26.233333,3.299247,1,1,1,True,2026-04-24T07:51:03.322738+00:00
167,5,2020-09-11T12:30:00+00:00,2020-08-01,US,USD,CPI,cpi_headline_yoy,42,retail_sales_yoy,Growth,4,-0.119701,2020-06-16T12:30:00+00:00,2020-05-01,-6.100000,15.500000,,-11.300000,-7.400000,0.133057,30.900000,1.733333,0.133057,1,1,1,True,2026-04-24T07:51:03.322738+00:00
